MIRNA_ID	HAIRPIN_ID	FULL_ALIGN_HAIRPIN_START_INDEX	FULL_ALIGN_HAIRPIN_END_INDEX
hsa-mir-6884-5p	hsa-mir-6884	6	27
hsa-mir-6884-3p	hsa-mir-6884	54	76
hsa-mir-6885-5p	hsa-mir-6885	6	30
hsa-mir-6885-3p	hsa-mir-6885	46	66
hsa-mir-6886-5p	hsa-mir-6886	6	26
hsa-mir-6886-3p	hsa-mir-6886	38	58
hsa-mir-6887-5p	hsa-mir-6887	6	28
hsa-mir-6887-3p	hsa-mir-6887	45	65
hsa-mir-6888-5p	hsa-mir-6888	6	25
hsa-mir-6888-3p	hsa-mir-6888	47	67
hsa-mir-6889-5p	hsa-mir-6889	6	28
hsa-mir-6889-3p	hsa-mir-6889	40	59
hsa-mir-6890-5p	hsa-mir-6890	6	26
hsa-mir-6890-3p	hsa-mir-6890	42	61
hsa-mir-6891-5p	hsa-mir-6891	2	20
hsa-mir-6891-3p	hsa-mir-6891	69	89
hsa-mir-6892-5p	hsa-mir-6892	1	21
hsa-mir-6892-3p	hsa-mir-6892	95	115
hsa-mir-6893-5p	hsa-mir-6893	6	26
hsa-mir-6893-3p	hsa-mir-6893	48	69
hsa-mir-6894-5p	hsa-mir-6894	6	29
hsa-mir-6894-3p	hsa-mir-6894	37	57
hsa-mir-6895-5p	hsa-mir-6895	6	26
hsa-mir-6895-3p	hsa-mir-6895	57	78
mmu-mir-6896-5p	mmu-mir-6896	6	27
mmu-mir-6896-3p	mmu-mir-6896	50	71
mmu-mir-6897-5p	mmu-mir-6897	2	24
mmu-mir-6897-3p	mmu-mir-6897	42	62
mmu-mir-6898-5p	mmu-mir-6898	6	27
mmu-mir-6898-3p	mmu-mir-6898	51	71
mmu-mir-6899-5p	mmu-mir-6899	6	26
mmu-mir-6899-3p	mmu-mir-6899	42	64
mmu-mir-6900-5p	mmu-mir-6900	6	29
mmu-mir-6900-3p	mmu-mir-6900	40	60
mmu-mir-6901-5p	mmu-mir-6901	6	25
mmu-mir-6901-3p	mmu-mir-6901	37	56
mmu-mir-6902-5p	mmu-mir-6902	6	27
mmu-mir-6902-3p	mmu-mir-6902	44	64
mmu-mir-6903-5p	mmu-mir-6903	6	27
mmu-mir-6903-3p	mmu-mir-6903	63	82
mmu-mir-6904-5p	mmu-mir-6904	6	27
mmu-mir-6904-3p	mmu-mir-6904	43	60
mmu-mir-6905-5p	mmu-mir-6905	6	28
mmu-mir-6905-3p	mmu-mir-6905	48	68
mmu-mir-6906-5p	mmu-mir-6906	2	25
mmu-mir-6906-3p	mmu-mir-6906	38	58
mmu-mir-6907-5p	mmu-mir-6907	3	24
mmu-mir-6907-3p	mmu-mir-6907	47	69
mmu-mir-6908-5p	mmu-mir-6908	6	27
mmu-mir-6908-3p	mmu-mir-6908	42	63
mmu-mir-6909-5p	mmu-mir-6909	6	27
mmu-mir-6909-3p	mmu-mir-6909	41	62
mmu-mir-6910-5p	mmu-mir-6910	6	28
mmu-mir-6910-3p	mmu-mir-6910	43	64
mmu-mir-6911-5p	mmu-mir-6911	6	28
mmu-mir-6911-3p	mmu-mir-6911	49	69
mmu-mir-6912-5p	mmu-mir-6912	6	27
mmu-mir-6912-3p	mmu-mir-6912	46	70
mmu-mir-6913-5p	mmu-mir-6913	6	27
mmu-mir-6913-3p	mmu-mir-6913	44	66
mmu-mir-6914-5p	mmu-mir-6914	6	29
mmu-mir-6914-3p	mmu-mir-6914	45	63
mmu-mir-6915-5p	mmu-mir-6915	6	29
mmu-mir-6915-3p	mmu-mir-6915	48	69
mmu-mir-6916-5p	mmu-mir-6916	6	26
mmu-mir-6916-3p	mmu-mir-6916	42	63
mmu-mir-6917-5p	mmu-mir-6917	6	26
mmu-mir-6917-3p	mmu-mir-6917	40	61
mmu-mir-6918-5p	mmu-mir-6918	6	28
mmu-mir-6918-3p	mmu-mir-6918	37	58
mmu-mir-6919-5p	mmu-mir-6919	6	28
mmu-mir-6919-3p	mmu-mir-6919	42	62
mmu-mir-6920-5p	mmu-mir-6920	6	27
mmu-mir-6920-3p	mmu-mir-6920	49	69
mmu-mir-6921-5p	mmu-mir-6921	6	27
mmu-mir-6921-3p	mmu-mir-6921	60	80
mmu-mir-6922-5p	mmu-mir-6922	6	28
mmu-mir-6922-3p	mmu-mir-6922	44	66
mmu-mir-6923-5p	mmu-mir-6923	1	24
mmu-mir-6923-3p	mmu-mir-6923	52	72
mmu-mir-6924-5p	mmu-mir-6924	6	28
mmu-mir-6924-3p	mmu-mir-6924	43	63
mmu-mir-6925-5p	mmu-mir-6925	6	27
mmu-mir-6925-3p	mmu-mir-6925	46	63
mmu-mir-6926-5p	mmu-mir-6926	6	27
mmu-mir-6926-3p	mmu-mir-6926	48	68
mmu-mir-6927-5p	mmu-mir-6927	1	22
mmu-mir-6927-3p	mmu-mir-6927	47	67
mmu-mir-6928-5p	mmu-mir-6928	6	28
mmu-mir-6928-3p	mmu-mir-6928	49	70
mmu-mir-6929-5p	mmu-mir-6929	6	26
mmu-mir-6929-3p	mmu-mir-6929	45	67
mmu-mir-6930-5p	mmu-mir-6930	6	28
mmu-mir-6930-3p	mmu-mir-6930	48	68
mmu-mir-6931-5p	mmu-mir-6931	6	26
mmu-mir-6931-3p	mmu-mir-6931	54	74
mmu-mir-6932-5p	mmu-mir-6932	6	27
mmu-mir-6932-3p	mmu-mir-6932	38	58
mmu-mir-6933-5p	mmu-mir-6933	10	31
mmu-mir-6933-3p	mmu-mir-6933	55	74
mmu-mir-6934-5p	mmu-mir-6934	6	27
mmu-mir-6934-3p	mmu-mir-6934	41	62
mmu-mir-6935-5p	mmu-mir-6935	6	27
mmu-mir-6935-3p	mmu-mir-6935	45	64
mmu-mir-6936-5p	mmu-mir-6936	1	21
mmu-mir-6936-3p	mmu-mir-6936	30	50
mmu-mir-6937-5p	mmu-mir-6937	1	24
mmu-mir-6937-3p	mmu-mir-6937	43	65
mmu-mir-6938-5p	mmu-mir-6938	6	28
mmu-mir-6938-3p	mmu-mir-6938	42	63
mmu-mir-6939-5p	mmu-mir-6939	5	25
mmu-mir-6939-3p	mmu-mir-6939	56	75
mmu-mir-6940-5p	mmu-mir-6940	7	29
mmu-mir-6940-3p	mmu-mir-6940	48	70
mmu-mir-6941-5p	mmu-mir-6941	7	27
mmu-mir-6941-3p	mmu-mir-6941	39	59
mmu-mir-6942-5p	mmu-mir-6942	6	26
mmu-mir-6942-3p	mmu-mir-6942	39	60
mmu-mir-6943-5p	mmu-mir-6943	6	25
mmu-mir-6943-3p	mmu-mir-6943	45	66
mmu-mir-6944-5p	mmu-mir-6944	1	23
mmu-mir-6944-3p	mmu-mir-6944	74	96
mmu-mir-6945-5p	mmu-mir-6945	5	26
mmu-mir-6945-3p	mmu-mir-6945	46	66
mmu-mir-6946-5p	mmu-mir-6946	6	26
mmu-mir-6946-3p	mmu-mir-6946	50	69
mmu-mir-6947-5p	mmu-mir-6947	6	26
mmu-mir-6947-3p	mmu-mir-6947	43	64
mmu-mir-6948-5p	mmu-mir-6948	6	27
mmu-mir-6948-3p	mmu-mir-6948	41	61
mmu-mir-6949-5p	mmu-mir-6949	6	28
mmu-mir-6949-3p	mmu-mir-6949	48	68
mmu-mir-6950-5p	mmu-mir-6950	6	28
mmu-mir-6950-3p	mmu-mir-6950	46	66
mmu-mir-6951-5p	mmu-mir-6951	6	26
mmu-mir-6951-3p	mmu-mir-6951	55	75
mmu-mir-6952-5p	mmu-mir-6952	6	27
mmu-mir-6952-3p	mmu-mir-6952	40	61
mmu-mir-6953-5p	mmu-mir-6953	6	31
mmu-mir-6953-3p	mmu-mir-6953	45	68
mmu-mir-6954-5p	mmu-mir-6954	6	27
mmu-mir-6954-3p	mmu-mir-6954	40	60
mmu-mir-6955-5p	mmu-mir-6955	6	29
mmu-mir-6955-3p	mmu-mir-6955	52	73
mmu-mir-6956-5p	mmu-mir-6956	9	28
mmu-mir-6956-3p	mmu-mir-6956	43	62
mmu-mir-6957-5p	mmu-mir-6957	6	26
mmu-mir-6957-3p	mmu-mir-6957	41	62
mmu-mir-6958-5p	mmu-mir-6958	1	22
mmu-mir-6958-3p	mmu-mir-6958	51	73
mmu-mir-6959-5p	mmu-mir-6959	6	28
mmu-mir-6959-3p	mmu-mir-6959	54	75
mmu-mir-6960-5p	mmu-mir-6960	6	27
mmu-mir-6960-3p	mmu-mir-6960	40	61
mmu-mir-6961-5p	mmu-mir-6961	6	25
mmu-mir-6961-3p	mmu-mir-6961	46	67
mmu-mir-6962-5p	mmu-mir-6962	6	25
mmu-mir-6962-3p	mmu-mir-6962	40	61
mmu-mir-6963-5p	mmu-mir-6963	6	29
mmu-mir-6963-3p	mmu-mir-6963	49	71
mmu-mir-6964-5p	mmu-mir-6964	6	26
mmu-mir-6964-3p	mmu-mir-6964	40	59
mmu-mir-6965-5p	mmu-mir-6965	6	29
mmu-mir-6965-3p	mmu-mir-6965	43	64
mmu-mir-3547-5p	mmu-mir-3547	1	25
mmu-mir-3547-3p	mmu-mir-3547	68	88
mmu-mir-6966-5p	mmu-mir-6966	6	26
mmu-mir-6966-3p	mmu-mir-6966	52	72
mmu-mir-6967-5p	mmu-mir-6967	6	26
mmu-mir-6967-3p	mmu-mir-6967	39	58
mmu-mir-6968-5p	mmu-mir-6968	1	22
mmu-mir-6968-3p	mmu-mir-6968	47	68
mmu-mir-6969-5p	mmu-mir-6969	6	27
mmu-mir-6969-3p	mmu-mir-6969	42	61
mmu-mir-6970-5p	mmu-mir-6970	1	25
mmu-mir-6970-3p	mmu-mir-6970	44	64
mmu-mir-6971-5p	mmu-mir-6971	6	25
mmu-mir-6971-3p	mmu-mir-6971	43	63
mmu-mir-6972-5p	mmu-mir-6972	6	28
mmu-mir-6972-3p	mmu-mir-6972	44	64
mmu-mir-6973a-5p	mmu-mir-6973a	6	27
mmu-mir-6973a-3p	mmu-mir-6973a	53	74
mmu-mir-6974-5p	mmu-mir-6974	1	24
mmu-mir-6974-3p	mmu-mir-6974	62	83
mmu-mir-6975-5p	mmu-mir-6975	6	28
mmu-mir-6975-3p	mmu-mir-6975	42	61
mmu-mir-6976-5p	mmu-mir-6976	6	28
mmu-mir-6976-3p	mmu-mir-6976	43	63
mmu-mir-6977-5p	mmu-mir-6977	1	25
mmu-mir-6977-3p	mmu-mir-6977	39	60
mmu-mir-6978-5p	mmu-mir-6978	6	28
mmu-mir-6978-3p	mmu-mir-6978	35	57
mmu-mir-6979-5p	mmu-mir-6979	1	20
mmu-mir-6979-3p	mmu-mir-6979	36	56
mmu-mir-6980-5p	mmu-mir-6980	6	27
mmu-mir-6980-3p	mmu-mir-6980	40	59
mmu-mir-6981-5p	mmu-mir-6981	1	26
mmu-mir-6981-3p	mmu-mir-6981	94	115
mmu-mir-6982-5p	mmu-mir-6982	6	30
mmu-mir-6982-3p	mmu-mir-6982	48	68
mmu-mir-6983-5p	mmu-mir-6983	6	27
mmu-mir-6983-3p	mmu-mir-6983	42	64
mmu-mir-6984-5p	mmu-mir-6984	6	29
mmu-mir-6984-3p	mmu-mir-6984	42	62
mmu-mir-6985-5p	mmu-mir-6985	6	27
mmu-mir-6985-3p	mmu-mir-6985	41	61
mmu-mir-6986-5p	mmu-mir-6986	6	27
mmu-mir-6986-3p	mmu-mir-6986	40	58
mmu-mir-6987-5p	mmu-mir-6987	6	27
mmu-mir-6987-3p	mmu-mir-6987	51	73
mmu-mir-6988-5p	mmu-mir-6988	5	25
mmu-mir-6988-3p	mmu-mir-6988	38	59
mmu-mir-6989-5p	mmu-mir-6989	6	27
mmu-mir-6989-3p	mmu-mir-6989	44	65
mmu-mir-6990-5p	mmu-mir-6990	6	26
mmu-mir-6990-3p	mmu-mir-6990	71	91
mmu-mir-6991-5p	mmu-mir-6991	6	27
mmu-mir-6991-3p	mmu-mir-6991	49	70
mmu-mir-6992-5p	mmu-mir-6992	6	28
mmu-mir-6992-3p	mmu-mir-6992	88	109
mmu-mir-6993-5p	mmu-mir-6993	6	28
mmu-mir-6993-3p	mmu-mir-6993	45	65
mmu-mir-6994-5p	mmu-mir-6994	6	28
mmu-mir-6994-3p	mmu-mir-6994	51	71
mmu-mir-6995-5p	mmu-mir-6995	6	28
mmu-mir-6995-3p	mmu-mir-6995	51	71
mmu-mir-6996-5p	mmu-mir-6996	6	26
mmu-mir-6996-3p	mmu-mir-6996	39	61
mmu-mir-6997-5p	mmu-mir-6997	6	27
mmu-mir-6997-3p	mmu-mir-6997	47	69
mmu-mir-6998-5p	mmu-mir-6998	6	27
mmu-mir-6998-3p	mmu-mir-6998	42	63
mmu-mir-6999-5p	mmu-mir-6999	1	23
mmu-mir-6999-3p	mmu-mir-6999	38	59
mmu-mir-7000-5p	mmu-mir-7000	6	27
mmu-mir-7000-3p	mmu-mir-7000	42	63
mmu-mir-7001-5p	mmu-mir-7001	6	28
mmu-mir-7001-3p	mmu-mir-7001	60	79
mmu-mir-7002-5p	mmu-mir-7002	4	24
mmu-mir-7002-3p	mmu-mir-7002	37	55
mmu-mir-6973b-5p	mmu-mir-6973b	1	24
mmu-mir-6973b-3p	mmu-mir-6973b	54	73
mmu-mir-7003-5p	mmu-mir-7003	6	26
mmu-mir-7003-3p	mmu-mir-7003	48	66
mmu-mir-7004-5p	mmu-mir-7004	6	29
mmu-mir-7004-3p	mmu-mir-7004	44	64
mmu-mir-7005-5p	mmu-mir-7005	6	27
mmu-mir-7005-3p	mmu-mir-7005	44	68
mmu-mir-7006-5p	mmu-mir-7006	6	30
mmu-mir-7006-3p	mmu-mir-7006	50	69
mmu-mir-7007-5p	mmu-mir-7007	6	28
mmu-mir-7007-3p	mmu-mir-7007	49	66
mmu-mir-7008-5p	mmu-mir-7008	6	29
mmu-mir-7008-3p	mmu-mir-7008	42	63
mmu-mir-7009-5p	mmu-mir-7009	6	27
mmu-mir-7009-3p	mmu-mir-7009	44	64
mmu-mir-7010-5p	mmu-mir-7010	5	26
mmu-mir-7010-3p	mmu-mir-7010	42	62
mmu-mir-7011-5p	mmu-mir-7011	6	28
mmu-mir-7011-3p	mmu-mir-7011	53	73
mmu-mir-7012-5p	mmu-mir-7012	6	28
mmu-mir-7012-3p	mmu-mir-7012	43	64
mmu-mir-7013-5p	mmu-mir-7013	6	27
mmu-mir-7013-3p	mmu-mir-7013	46	69
mmu-mir-7014-5p	mmu-mir-7014	6	27
mmu-mir-7014-3p	mmu-mir-7014	43	63
mmu-mir-7015-5p	mmu-mir-7015	6	28
mmu-mir-7015-3p	mmu-mir-7015	44	64
mmu-mir-7016-5p	mmu-mir-7016	6	26
mmu-mir-7016-3p	mmu-mir-7016	51	72
mmu-mir-7017-5p	mmu-mir-7017	6	29
mmu-mir-7017-3p	mmu-mir-7017	42	62
mmu-mir-7018-5p	mmu-mir-7018	1	24
mmu-mir-7018-3p	mmu-mir-7018	64	85
mmu-mir-7019-5p	mmu-mir-7019	6	28
mmu-mir-7019-3p	mmu-mir-7019	47	69
mmu-mir-7020-5p	mmu-mir-7020	6	29
mmu-mir-7020-3p	mmu-mir-7020	50	70
mmu-mir-7021-5p	mmu-mir-7021	6	27
mmu-mir-7021-3p	mmu-mir-7021	42	63
mmu-mir-7022-5p	mmu-mir-7022	2	24
mmu-mir-7022-3p	mmu-mir-7022	39	60
mmu-mir-7023-5p	mmu-mir-7023	6	28
mmu-mir-7023-3p	mmu-mir-7023	43	64
mmu-mir-7024-5p	mmu-mir-7024	6	26
mmu-mir-7024-3p	mmu-mir-7024	40	62
mmu-mir-7025-5p	mmu-mir-7025	6	29
mmu-mir-7025-3p	mmu-mir-7025	48	69
mmu-mir-7026-5p	mmu-mir-7026	6	26
mmu-mir-7026-3p	mmu-mir-7026	45	67
mmu-mir-7027-5p	mmu-mir-7027	6	28
mmu-mir-7027-3p	mmu-mir-7027	51	72
mmu-mir-7028-5p	mmu-mir-7028	1	23
mmu-mir-7028-3p	mmu-mir-7028	43	64
mmu-mir-7029-5p	mmu-mir-7029	6	28
mmu-mir-7029-3p	mmu-mir-7029	36	57
mmu-mir-7030-5p	mmu-mir-7030	6	27
mmu-mir-7030-3p	mmu-mir-7030	40	60
mmu-mir-7031-5p	mmu-mir-7031	6	28
mmu-mir-7031-3p	mmu-mir-7031	45	65
mmu-mir-7032-5p	mmu-mir-7032	6	31
mmu-mir-7032-3p	mmu-mir-7032	57	78
mmu-mir-7033-5p	mmu-mir-7033	6	28
mmu-mir-7033-3p	mmu-mir-7033	61	81
mmu-mir-7034-5p	mmu-mir-7034	6	26
mmu-mir-7034-3p	mmu-mir-7034	60	83
mmu-mir-7035-5p	mmu-mir-7035	6	26
mmu-mir-7035-3p	mmu-mir-7035	62	82
mmu-mir-7036-5p	mmu-mir-7036	6	28
mmu-mir-7036-3p	mmu-mir-7036	43	65
mmu-mir-7037-5p	mmu-mir-7037	6	29
mmu-mir-7037-3p	mmu-mir-7037	44	65
mmu-mir-7038-5p	mmu-mir-7038	6	27
mmu-mir-7038-3p	mmu-mir-7038	50	71
mmu-mir-7039-5p	mmu-mir-7039	6	27
mmu-mir-7039-3p	mmu-mir-7039	64	85
mmu-mir-7040-5p	mmu-mir-7040	6	27
mmu-mir-7040-3p	mmu-mir-7040	42	63
mmu-mir-7041-5p	mmu-mir-7041	6	28
mmu-mir-7041-3p	mmu-mir-7041	33	52
mmu-mir-7042-5p	mmu-mir-7042	6	26
mmu-mir-7042-3p	mmu-mir-7042	38	58
mmu-mir-7043-5p	mmu-mir-7043	6	28
mmu-mir-7043-3p	mmu-mir-7043	50	70
mmu-mir-7044-5p	mmu-mir-7044	6	24
mmu-mir-7044-3p	mmu-mir-7044	52	72
mmu-mir-7045-5p	mmu-mir-7045	6	26
mmu-mir-7045-3p	mmu-mir-7045	43	63
mmu-mir-7046-5p	mmu-mir-7046	6	29
mmu-mir-7046-3p	mmu-mir-7046	45	66
mmu-mir-7047-5p	mmu-mir-7047	6	28
mmu-mir-7047-3p	mmu-mir-7047	40	62
mmu-mir-7048-5p	mmu-mir-7048	6	27
mmu-mir-7048-3p	mmu-mir-7048	38	58
mmu-mir-7049-5p	mmu-mir-7049	6	28
mmu-mir-7049-3p	mmu-mir-7049	40	60
mmu-mir-7050-5p	mmu-mir-7050	6	26
mmu-mir-7050-3p	mmu-mir-7050	40	60
mmu-mir-7051-5p	mmu-mir-7051	6	27
mmu-mir-7051-3p	mmu-mir-7051	50	71
mmu-mir-7052-5p	mmu-mir-7052	6	26
mmu-mir-7052-3p	mmu-mir-7052	45	65
mmu-mir-7053-5p	mmu-mir-7053	6	26
mmu-mir-7053-3p	mmu-mir-7053	53	73
mmu-mir-7054-5p	mmu-mir-7054	6	30
mmu-mir-7054-3p	mmu-mir-7054	43	62
mmu-mir-7055-5p	mmu-mir-7055	1	21
mmu-mir-7055-3p	mmu-mir-7055	37	59
mmu-mir-7056-5p	mmu-mir-7056	1	22
mmu-mir-7056-3p	mmu-mir-7056	38	59
mmu-mir-7057-5p	mmu-mir-7057	6	23
mmu-mir-7057-3p	mmu-mir-7057	35	56
mmu-mir-7058-5p	mmu-mir-7058	10	33
mmu-mir-7058-3p	mmu-mir-7058	54	75
mmu-mir-7059-5p	mmu-mir-7059	6	27
mmu-mir-7059-3p	mmu-mir-7059	38	59
mmu-mir-7060-5p	mmu-mir-7060	1	22
mmu-mir-7060-3p	mmu-mir-7060	117	137
mmu-mir-7061-5p	mmu-mir-7061	6	27
mmu-mir-7061-3p	mmu-mir-7061	47	68
mmu-mir-7062-5p	mmu-mir-7062	6	29
mmu-mir-7062-3p	mmu-mir-7062	44	66
mmu-mir-7063-5p	mmu-mir-7063	6	28
mmu-mir-7063-3p	mmu-mir-7063	72	91
mmu-mir-7064-5p	mmu-mir-7064	6	29
mmu-mir-7064-3p	mmu-mir-7064	67	87
mmu-mir-7065-5p	mmu-mir-7065	6	26
mmu-mir-7065-3p	mmu-mir-7065	41	61
mmu-mir-7066-5p	mmu-mir-7066	6	27
mmu-mir-7066-3p	mmu-mir-7066	41	63
mmu-mir-7067-5p	mmu-mir-7067	6	28
mmu-mir-7067-3p	mmu-mir-7067	43	63
mmu-mir-6769b-5p	mmu-mir-6769b	5	24
mmu-mir-6769b-3p	mmu-mir-6769b	40	60
mmu-mir-7068-5p	mmu-mir-7068	1	21
mmu-mir-7068-3p	mmu-mir-7068	54	74
mmu-mir-7069-5p	mmu-mir-7069	6	28
mmu-mir-7069-3p	mmu-mir-7069	41	61
mmu-mir-7070-5p	mmu-mir-7070	1	21
mmu-mir-7070-3p	mmu-mir-7070	67	86
mmu-mir-7071-5p	mmu-mir-7071	6	28
mmu-mir-7071-3p	mmu-mir-7071	49	69
mmu-mir-7072-5p	mmu-mir-7072	6	27
mmu-mir-7072-3p	mmu-mir-7072	40	60
mmu-mir-7073-5p	mmu-mir-7073	6	27
mmu-mir-7073-3p	mmu-mir-7073	43	64
mmu-mir-7074-5p	mmu-mir-7074	6	28
mmu-mir-7074-3p	mmu-mir-7074	41	63
mmu-mir-7075-5p	mmu-mir-7075	6	26
mmu-mir-7075-3p	mmu-mir-7075	62	82
mmu-mir-7076-5p	mmu-mir-7076	6	26
mmu-mir-7076-3p	mmu-mir-7076	54	74
mmu-mir-7077-5p	mmu-mir-7077	3	23
mmu-mir-7077-3p	mmu-mir-7077	38	57
mmu-mir-7078-5p	mmu-mir-7078	6	25
mmu-mir-7078-3p	mmu-mir-7078	44	64
mmu-mir-7079-5p	mmu-mir-7079	6	27
mmu-mir-7079-3p	mmu-mir-7079	49	69
mmu-mir-7080-5p	mmu-mir-7080	1	23
mmu-mir-7080-3p	mmu-mir-7080	42	63
mmu-mir-7081-5p	mmu-mir-7081	6	31
mmu-mir-7081-3p	mmu-mir-7081	53	74
mmu-mir-7082-5p	mmu-mir-7082	6	26
mmu-mir-7082-3p	mmu-mir-7082	69	90
mmu-mir-7083-5p	mmu-mir-7083	6	26
mmu-mir-7083-3p	mmu-mir-7083	41	60
mmu-mir-7084-5p	mmu-mir-7084	6	26
mmu-mir-7084-3p	mmu-mir-7084	42	63
mmu-mir-7085-5p	mmu-mir-7085	6	27
mmu-mir-7085-3p	mmu-mir-7085	43	64
mmu-mir-7086-5p	mmu-mir-7086	6	26
mmu-mir-7086-3p	mmu-mir-7086	45	65
mmu-mir-7087-5p	mmu-mir-7087	6	26
mmu-mir-7087-3p	mmu-mir-7087	49	70
mmu-mir-7088-5p	mmu-mir-7088	1	25
mmu-mir-7088-3p	mmu-mir-7088	63	84
mmu-mir-7089-5p	mmu-mir-7089	6	29
mmu-mir-7089-3p	mmu-mir-7089	47	68
mmu-mir-7090-5p	mmu-mir-7090	4	26
mmu-mir-7090-3p	mmu-mir-7090	43	62
mmu-mir-7091-5p	mmu-mir-7091	1	23
mmu-mir-7091-3p	mmu-mir-7091	59	79
mmu-mir-7092-5p	mmu-mir-7092	6	28
mmu-mir-7092-3p	mmu-mir-7092	45	68
mmu-mir-7093-5p	mmu-mir-7093	6	27
mmu-mir-7093-3p	mmu-mir-7093	81	101
mmu-mir-7094-1-5p	mmu-mir-7094-1	1	23
mmu-mir-7094-1-5p	mmu-mir-7094-2	1	23
mmu-mir-7094-3p	mmu-mir-7094-2	39	59
mmu-mir-7094-3p	mmu-mir-7094-1	39	59
mmu-mir-7094b-2-5p	mmu-mir-7094-2	1	23
mmu-mir-7094b-2-5p	mmu-mir-7094-1	1	23
hsa-mir-7106-5p	hsa-mir-7106	6	25
hsa-mir-7106-3p	hsa-mir-7106	43	65
hsa-mir-7107-5p	hsa-mir-7107	6	27
hsa-mir-7107-3p	hsa-mir-7107	48	74
hsa-mir-7108-5p	hsa-mir-7108	1	21
hsa-mir-7108-3p	hsa-mir-7108	68	87
hsa-mir-7109-5p	hsa-mir-7109	6	26
hsa-mir-7109-3p	hsa-mir-7109	38	59
hsa-mir-7110-5p	hsa-mir-7110	6	26
hsa-mir-7110-3p	hsa-mir-7110	65	86
hsa-mir-7111-5p	hsa-mir-7111	2	23
hsa-mir-7111-3p	hsa-mir-7111	51	72
hsa-mir-7112-5p	hsa-mir-7112-2	1	22
hsa-mir-7112-5p	hsa-mir-7112-1	1	22
hsa-mir-7112-3p	hsa-mir-7112-2	43	65
hsa-mir-7112-3p	hsa-mir-7112-1	43	65
hsa-mir-7113-5p	hsa-mir-7113	2	22
hsa-mir-7113-3p	hsa-mir-7113	37	59
hsa-mir-7114-5p	hsa-mir-7114	6	26
hsa-mir-7114-3p	hsa-mir-7114	41	61
mmu-mir-7115-5p	mmu-mir-7115	2	25
mmu-mir-7115-3p	mmu-mir-7115	43	64
mmu-mir-7116-5p	mmu-mir-7116	6	26
mmu-mir-7116-3p	mmu-mir-7116	49	70
mmu-mir-7117-5p	mmu-mir-7117	6	27
mmu-mir-7117-3p	mmu-mir-7117	46	65
mmu-mir-7118-5p	mmu-mir-7118	6	27
mmu-mir-7118-3p	mmu-mir-7118	39	60
mmu-mir-7119-5p	mmu-mir-7119	6	26
mmu-mir-7119-3p	mmu-mir-7119	39	59
hsa-mir-7150	hsa-mir-7150	22	39
hsa-mir-7151-5p	hsa-mir-7151	1	23
hsa-mir-7151-3p	hsa-mir-7151	40	60
hsa-mir-7152-5p	hsa-mir-7152	1	22
hsa-mir-7152-3p	hsa-mir-7152	35	54
hsa-mir-7153-5p	hsa-mir-7153	1	23
hsa-mir-7153-3p	hsa-mir-7153	40	57
hsa-mir-7154-5p	hsa-mir-7154	1	23
hsa-mir-7154-3p	hsa-mir-7154	54	73
hsa-mir-7155-5p	hsa-mir-7155	1	19
hsa-mir-7155-3p	hsa-mir-7155	38	56
hsa-mir-7156-5p	hsa-mir-7156	1	23
hsa-mir-7156-3p	hsa-mir-7156	38	60
hsa-mir-7157-5p	hsa-mir-7157	1	23
hsa-mir-7157-3p	hsa-mir-7157	39	60
hsa-mir-7158-5p	hsa-mir-7158	1	24
hsa-mir-7158-3p	hsa-mir-7158	51	71
hsa-mir-7161-5p	hsa-mir-7161	1	23
hsa-mir-7161-3p	hsa-mir-7161	57	84
hsa-mir-7159-5p	hsa-mir-7159	1	21
hsa-mir-7159-3p	hsa-mir-7159	48	66
hsa-mir-7160-5p	hsa-mir-7160	1	21
hsa-mir-7160-3p	hsa-mir-7160	32	52
hsa-mir-7162-5p	hsa-mir-7162	1	18
hsa-mir-7162-3p	hsa-mir-7162	51	69
mmu-mir-7210-5p	mmu-mir-7210	1	23
mmu-mir-7210-3p	mmu-mir-7210	31	54
mmu-mir-7211-5p	mmu-mir-7211	1	22
mmu-mir-7211-3p	mmu-mir-7211	41	63
mmu-mir-7212-5p	mmu-mir-7212	1	21
mmu-mir-7212-3p	mmu-mir-7212	41	61
mmu-mir-7213-5p	mmu-mir-7213	1	20
mmu-mir-7213-3p	mmu-mir-7213	38	57
mmu-mir-7214-5p	mmu-mir-7214	1	23
mmu-mir-7214-3p	mmu-mir-7214	38	61
mmu-mir-7215-5p	mmu-mir-7215	1	25
mmu-mir-7215-3p	mmu-mir-7215	29	51
mmu-mir-7216-5p	mmu-mir-7216	1	24
mmu-mir-7216-3p	mmu-mir-7216	56	76
mmu-mir-7217-5p	mmu-mir-7217	1	25
mmu-mir-7217-3p	mmu-mir-7217	41	62
mmu-mir-7218-5p	mmu-mir-7218	1	21
mmu-mir-7218-3p	mmu-mir-7218	36	59
mmu-mir-7219-5p	mmu-mir-7219	1	23
mmu-mir-7219-3p	mmu-mir-7219	34	54
mmu-mir-7220-5p	mmu-mir-7220	1	22
mmu-mir-7220-3p	mmu-mir-7220	38	60
mmu-mir-7221-5p	mmu-mir-7221	1	21
mmu-mir-7221-3p	mmu-mir-7221	52	72
mmu-mir-7222-5p	mmu-mir-7222	1	27
mmu-mir-7222-3p	mmu-mir-7222	53	75
mmu-mir-7223-5p	mmu-mir-7223	1	20
